Student_ID,Age,Gender,Ethnicity,Socioeconomic_Status,Parental_Education_Level,Disability_Status,GPA,Past_Academic_Performance,Current_Semester_Performance,Courses_Failed,Credits_Completed,Study_Hours_per_Week,Attendance_Rate,Number_of_Late_Submissions,Class_Participation_Score,Online_Learning_Hours,Library_Usage_Hours,Disciplinary_Actions,Social_Engagement_Score,Mental_Health_Score,Extracurricular_Activities,Dropout_Risk
144,22,Male,Black,Medium,Bachelor’s,0,3.21,Below Average,66,1,24,17,79.95593424100541,6,9.891792332678332,5.247391705779494,7.473175300683655,2,5.999442914044706,6.307638513005829,2,0
145,27,Male,Hispanic,Low,High School,0,3.16,Above Average,74,4,74,16,99.6063235676138,8,8.887867667162174,14.080819866214735,13.392459393948592,1,2.3772936227825356,9.733757314481773,3,0
146,24,Male,Other,Low,Bachelor’s,0,3.29,Average,87,4,63,13,54.48068619976613,1,3.2794956832148614,3.543876249680762,12.076432539361342,0,5.842186212928036,1.5470365823620291,2,0
147,24,Female,Asian,Medium,High School,0,2.17,Average,53,1,39,8,56.328106825337954,4,4.228701157301376,9.285408099279206,9.550812677045878,1,3.8713089327228456,1.9731034656645534,0,0
148,28,Male,Black,Low,Bachelor’s,0,2.29,Average,79,4,102,28,91.33209018567413,9,6.694807463859314,0.4006876815443028,13.28110984400296,2,0.34368205901348037,5.554751190811813,0,0
149,26,Male,Black,Medium,High School,1,1.81,Average,69,1,29,38,93.23779478019246,8,0.17151680696614102,2.8195867398022822,10.17702924756935,2,4.027012862319639,5.743988428182711,4,0
150,27,Male,Black,Medium,High School,0,3.14,Above Average,52,0,42,9,72.2729344185467,2,8.201536586856479,13.576927700577228,12.282824411446128,0,9.195252795191449,1.3593489292465413,2,0
151,27,Female,Hispanic,Low,High School,0,1.6,Average,72,0,114,19,85.70355880711675,0,8.797980573119196,14.949232069635078,8.4566745147619,1,2.931118791334606,8.432698787735069,0,0
152,29,Male,Other,Medium,High School,0,2.99,Below Average,67,0,117,8,93.37786437227692,1,8.57200334324534,2.306380664757537,7.878273774463509,0,3.2283238943646895,5.452511482926061,1,0
153,20,Female,Hispanic,Low,Master’s,0,3.67,Below Average,75,1,109,12,52.156389410941436,5,3.7505438688553614,4.55419100822394,10.861458641585772,1,0.6594088805928688,4.119793719764759,1,0
154,24,Male,White,Low,High School,0,3.73,Average,85,1,95,28,78.69752114966293,4,4.619995073642081,1.978088930741022,0.2953396796362662,2,6.150474485692943,3.8696839355338826,3,0
155,18,Female,Black,Medium,Master’s,1,2.62,Above Average,57,3,86,32,92.67403332632448,0,0.12388321903755828,8.668256878502337,10.355663574471352,0,8.49242364298339,8.752664633987632,4,0
156,21,Female,White,Low,PhD,0,2.65,Average,66,4,16,31,69.90774722923875,0,3.993953480435508,2.5223214148926654,14.01777327606547,0,3.5292289309310165,2.770595797853623,0,0
157,21,Male,Asian,High,Bachelor’s,0,1.69,Above Average,80,4,17,5,65.11918030562134,3,4.604268223666015,8.7459203433378,10.70913119740131,1,2.4024555751998844,2.443759348893483,3,1
158,22,Male,Asian,Low,High School,0,3.18,Average,86,3,37,38,89.78533425474188,3,9.069742930684786,14.641965116022632,0.5519058644582775,1,9.566118541638586,2.9186067630095485,1,0
159,24,Female,Hispanic,Low,High School,0,3.55,Below Average,94,3,54,21,66.7893291751418,5,8.939876737572474,13.66777266286835,5.668284611590859,1,7.450726145914884,6.625202928867672,3,0
160,24,Female,Other,Medium,Bachelor’s,0,2.11,Below Average,82,0,116,30,50.15871490922516,5,9.660970640879095,5.609209737036904,12.143719534069291,2,5.671635592832645,8.298377700655681,3,0
161,28,Male,White,Medium,High School,0,2.55,Below Average,76,3,82,28,97.97862938145329,9,8.851049850905204,13.475250984938649,14.3791282506663,1,3.055311663448841,3.9788082440936163,0,0
162,21,Female,Other,Low,High School,0,3.6,Average,94,1,98,25,79.60616181755093,5,0.08200709427645614,18.554242617991537,5.552450334545659,2,2.2079801797640086,2.5611579830333158,0,0
163,24,Female,Hispanic,Medium,Bachelor’s,0,3.69,Below Average,53,2,89,34,90.97589593550356,0,6.414608523322197,6.950487741698311,12.617910838153621,1,7.157440390004672,2.8827475086575847,0,0
164,28,Female,Asian,Low,Master’s,0,2.11,Average,71,1,83,17,91.26507811713573,9,0.6823768310304079,6.582383073952132,12.957148129522695,1,5.217888171373442,6.572654006660659,4,0
165,20,Male,Other,High,Bachelor’s,0,2.88,Average,75,3,20,7,53.32052101863664,8,2.7259428637998537,11.428773029640348,1.8492959898907502,2,5.205998168029811,3.2143170359280693,3,0
166,23,Female,Other,Medium,High School,0,1.98,Average,81,4,40,36,58.543009969323236,6,5.783076294705803,4.910036220549436,12.68682700078031,1,0.737098186722438,8.895522082162302,3,0
167,29,Male,Asian,Medium,Bachelor’s,0,1.75,Below Average,73,1,21,39,65.55603403798237,6,7.006138184075389,13.03157855960504,4.863748434579226,2,5.12194476759606,1.9350221897288256,4,0
168,19,Female,White,High,High School,0,3.78,Average,95,4,104,23,66.03496425206615,6,6.546320259170953,16.64523541344962,8.89856582348126,2,8.227440310394936,1.2913168060496818,1,0
169,27,Male,Asian,Medium,High School,0,3.55,Average,84,1,87,18,82.93930588404564,1,0.4905836740864322,9.18637010197264,8.084431790346315,1,9.46799277795759,1.7954042136481354,2,0
170,26,Male,Other,High,Master’s,0,3.4,Average,86,4,60,26,81.15664603763423,1,1.0360386956955203,13.590146498567648,9.94580795604181,1,1.0668239748173514,8.610788083476884,1,0
171,22,Male,White,Medium,High School,1,1.62,Above Average,81,1,53,21,74.72948890049068,5,1.2858681293127339,13.037708477659907,11.106969764170953,0,6.311652106990708,6.861065676990949,4,0
172,23,Female,White,High,High School,0,3.61,Below Average,56,4,105,8,60.5631866154384,6,0.9141437676969111,0.7733112369517903,6.613216464278701,1,5.683472507982469,9.619701698055254,3,0
173,29,Male,Asian,Low,High School,0,2.6,Above Average,82,2,59,23,69.09917348451518,2,1.7823442326932226,3.668325903515528,13.324662332236986,0,8.903124909481418,4.026668871427819,3,0
174,29,Male,Other,Medium,Master’s,0,2.36,Average,80,0,26,6,77.17969842325847,3,6.884877913115593,17.8706000363626,12.14247632342342,1,7.512440301848715,2.9141031520872946,0,0
175,29,Male,Hispanic,Medium,Bachelor’s,0,2.87,Average,61,1,44,19,73.3992683051971,2,8.308372511591529,18.777842947300385,11.781316389717896,2,9.652618691653132,6.057777153823743,0,0
176,29,Female,Other,Medium,Bachelor’s,0,1.73,Average,60,2,10,6,56.36462665475392,6,4.088138900734103,15.608792798223547,6.873702629014376,2,9.600325375819963,5.840454512140737,3,0
177,21,Other,Black,Medium,Bachelor’s,0,3.39,Average,73,0,38,15,82.47552467509618,6,6.927815064283436,18.424962966553892,0.5635932876691524,0,2.256850933452208,6.319215893757896,3,0
178,28,Male,Hispanic,Medium,High School,0,2.96,Below Average,57,1,60,27,53.65258884053303,3,2.000162612658265,6.122973018371496,7.3838460956841665,1,7.253508719004222,4.127804763943139,0,0
179,27,Female,White,Low,Bachelor’s,0,1.97,Average,81,2,73,14,68.90973415405401,6,9.732801516334082,4.95421943558094,13.476683012162743,0,5.305230913648944,1.0530724603310808,0,0
180,24,Female,Hispanic,Low,High School,0,1.97,Average,87,2,13,7,85.50146738376145,4,3.499975228576183,7.6860037512104,2.856752334112783,1,2.146019952153054,1.3152848764655514,1,0
181,29,Female,White,Medium,High School,0,1.96,Average,71,2,96,9,51.001176725985324,0,8.458669062048351,1.106839971009057,14.738887080158818,1,1.9486908221740074,6.974438152802616,3,0
182,26,Male,White,Medium,Bachelor’s,1,1.64,Average,83,3,37,7,78.4991409522658,9,9.45366372629387,16.197432380826555,12.115359300197571,2,0.810843412662865,5.709322433399333,3,0
183,24,Male,Hispanic,High,Master’s,0,2.97,Above Average,68,4,25,17,66.72604870716486,3,8.647139628753022,19.683509702301546,10.647446884230972,0,7.95545276418689,8.389101336861462,4,0
184,18,Male,White,Medium,High School,0,3.6,Average,69,0,72,23,50.441592171136726,6,0.6706765154028893,16.480585848732197,10.157399368834811,2,3.2450478062000956,3.7036887290811724,1,0
185,18,Male,White,High,High School,0,1.54,Below Average,63,4,85,39,59.51916355304859,1,6.50307157307256,11.099506697050963,8.80538822900644,2,8.569688353289665,8.339250135080576,2,0
186,26,Male,Black,Medium,High School,0,1.62,Average,82,4,62,28,97.04730966353273,1,1.2009070657155119,5.9056394096589955,10.81005484873698,2,6.083153660232146,4.82942272106389,2,0
187,28,Female,Other,Low,High School,1,2.93,Average,59,4,94,28,76.05744527525452,0,0.05663000525796713,3.9539577708716123,6.328583343289807,0,6.736333548384607,1.8702854699170353,2,0
188,26,Male,Other,Low,Master’s,0,3.55,Average,65,2,118,21,99.86136023145659,1,0.5178344394306744,7.281257435933199,12.679321620301945,1,2.9167374961019665,9.801204063316248,0,0
189,21,Male,Black,Medium,Bachelor’s,0,2.32,Average,53,4,26,14,76.24083751823706,9,9.161491964470573,13.339390590964125,10.445189341429213,1,4.572942793956836,5.607423362309679,2,0
190,26,Female,Hispanic,Medium,Bachelor’s,0,2.37,Above Average,76,3,49,6,77.19682061451341,7,9.084635142603938,8.941231110816473,11.568796685693236,0,4.123175780831248,6.665306625661117,4,0
191,20,Male,Asian,Low,Bachelor’s,0,2.99,Below Average,77,1,22,27,69.59215064664262,7,2.258243877640338,18.68119640168972,11.887311332489693,1,2.356886639246012,7.037174678406111,0,0
192,24,Female,Asian,Medium,High School,0,2.19,Average,92,2,61,10,65.50202093657072,7,5.470612147986262,17.084406859314647,1.381050685633538,0,8.325121685267925,4.261710270041926,0,0
193,23,Female,Asian,High,Bachelor’s,0,1.57,Above Average,65,0,67,6,62.57727765664724,0,9.550282622659262,2.048012319257979,0.8346115903160689,0,6.220845058066211,7.727754878759236,2,0
194,25,Male,Black,Medium,Bachelor’s,0,3.34,Above Average,82,1,105,25,67.1710308065337,0,4.967061296967625,2.6305044777141995,12.014788027271038,1,0.3743197745307014,8.832398188159154,0,0
195,28,Female,Black,Medium,Bachelor’s,0,3.06,Average,97,1,46,39,72.9925540450216,9,3.9357782014575795,13.524783706002218,3.890760315573693,2,8.199170193786884,4.484682787724729,1,0
196,26,Female,White,Medium,PhD,0,2.95,Above Average,68,1,88,33,59.5995975115395,3,4.832486940446246,4.615367799607086,8.729547112677214,0,1.0603775602859145,6.913007979683934,1,0
197,22,Female,Asian,Low,Bachelor’s,0,3.35,Below Average,70,4,85,11,61.243754590284794,5,7.9021576155194415,15.820597540235024,6.655662828284793,0,4.036964335325592,7.814114415794885,2,0
198,18,Female,Hispanic,Medium,High School,0,3.19,Above Average,71,4,70,33,63.577238433421954,7,4.772776325332353,11.827162846527061,0.3305880550145135,0,5.712569016303779,2.7111330792017316,4,0
199,20,Female,Hispanic,Medium,Master’s,0,2.01,Average,58,2,88,27,72.46299459654196,1,7.832776812823695,4.596610554667,0.6042188724940722,0,0.07651245661217998,3.9933647595637067,0,0
200,27,Female,Asian,Low,High School,0,2.38,Below Average,58,4,43,37,82.64066834071215,2,4.316974456409329,9.573735949611823,12.406878634181936,1,6.529081054429361,1.9791626174285937,3,0
201,29,Male,Asian,Medium,High School,0,1.82,Below Average,58,4,79,12,92.80730751431436,5,2.5200567121138286,8.121525847340667,9.115163422330857,1,6.59702939560257,6.419876178233831,2,0
202,25,Male,Asian,Medium,High School,0,1.82,Average,76,4,26,16,64.35659185935717,9,3.264727298186206,17.463187183788094,7.857646181052673,0,6.5252631713264675,8.208439262387706,0,0
203,28,Male,Black,High,High School,0,3.19,Below Average,66,2,29,14,59.18641701707187,3,0.7782346463716594,0.6432494995410054,14.165281252076253,2,1.6346793810627713,6.497547909264402,2,0
204,23,Female,Black,High,Bachelor’s,0,3.65,Average,93,2,82,19,68.94237324252775,1,4.973811444092764,17.916877809335798,2.596725388932673,1,2.557323267735494,2.618054478793396,2,0
205,25,Male,Black,Low,Bachelor’s,0,3.91,Below Average,94,3,68,28,94.71915381859279,6,1.48110924889023,13.041653657594868,3.8695625948819776,2,2.4737581953274024,5.917316419235236,4,0
206,26,Female,Other,Medium,Master’s,0,3.07,Below Average,57,3,78,30,50.493036416856974,3,8.11547006334733,14.750763750967575,11.351086173534409,2,9.60066983179637,8.514407336737687,3,0
207,21,Female,Hispanic,Medium,Bachelor’s,0,1.96,Average,65,3,96,7,83.89343080288727,7,4.205905741568942,0.05214926785267471,11.62852841936894,0,0.6752818722587728,3.724523164703972,0,0
208,18,Female,Hispanic,High,Bachelor’s,0,1.76,Average,67,3,42,6,73.85800232057908,7,7.650023239917231,12.564788680744648,6.0734579465874665,1,4.287615077035039,8.493863520273763,2,0
209,18,Other,White,Low,High School,0,3.53,Average,82,1,111,10,58.052310748034,6,9.544604275386334,11.769723274220521,14.2646765196564,0,8.71253905820194,8.061609553929891,2,0
210,27,Female,Black,Medium,High School,0,2.95,Average,50,1,87,25,66.05107631372334,9,8.49477949713236,10.744111127725997,14.07381866572756,0,7.69465994447716,1.1956672705300737,0,0
211,21,Female,Other,Medium,Bachelor’s,0,3.05,Above Average,61,3,26,13,61.247502193851695,8,9.514636797458197,15.717337134117699,0.18614572590239298,2,8.224421246489268,3.1550933267695176,2,0
212,29,Male,Other,Low,Bachelor’s,0,3.45,Average,55,3,66,14,93.89160839450611,3,5.679365268707302,11.117421927930105,2.5849185351108757,2,9.72293584122333,5.8864816521795325,2,0
213,24,Female,Hispanic,Low,Master’s,0,3.26,Average,90,0,92,7,74.09366919724951,6,1.6532443398054186,17.14194379119715,12.303291625258069,2,3.8726181227318888,7.458556330173334,2,0
214,19,Male,Black,Medium,High School,0,3.59,Average,54,1,106,28,78.15471389362463,9,9.353959541837005,4.6526297281927675,5.028250272390125,0,3.0965527438046117,8.924774730875463,1,0
215,20,Male,White,Medium,High School,0,1.64,Below Average,65,0,10,26,79.68438096685102,9,8.685043905967708,16.119651779433998,1.4319401804974259,0,0.3065949015019731,6.7693808644110485,1,0
216,18,Female,Black,Medium,Bachelor’s,0,3.37,Below Average,67,0,22,18,81.98085623011781,0,8.644129910669285,3.5862554564961147,11.774987616353753,0,1.5001936178986208,4.423097541245852,3,0
217,22,Female,Asian,Medium,High School,0,3.63,Average,98,4,119,31,74.7777845187965,3,6.9327442740871845,16.262355839379598,6.818752583628141,0,5.6201465454302415,2.661644860635838,4,0
218,18,Male,Black,Medium,High School,0,2.22,Above Average,67,2,36,37,50.89367654181579,1,6.249162621860794,18.809270376571355,7.386161800730578,0,1.5766059505334007,7.8403226991618835,0,0
219,25,Female,Asian,Medium,Bachelor’s,0,3.1,Below Average,50,1,79,26,66.7361343457326,8,0.14723891861331495,6.713882846207682,2.795540832242569,0,7.363050159809107,2.861034033917081,4,0
220,18,Female,Asian,Low,High School,0,2.29,Below Average,68,3,68,33,59.19366203604956,4,7.4805406908811625,10.597726279603776,9.913425809083916,0,0.37232604915937495,7.258874693214248,4,0
221,28,Female,White,High,Bachelor’s,0,3.89,Below Average,57,3,15,23,84.00714214558386,2,0.9153511748280574,13.166580458462953,8.268619771839266,0,2.594880232378819,2.6309045563408664,1,0
222,18,Female,Hispanic,Low,High School,0,1.58,Above Average,52,2,106,23,52.835232568502335,3,2.5975093610257582,1.5894333170898922,3.100094066836137,1,6.954531233884886,1.81948465278518,3,0
223,19,Female,Black,Medium,High School,0,2.95,Average,74,1,103,10,78.19016955558222,5,5.514902953513369,9.881614364082406,5.1049726265881015,1,2.555028242390638,3.2599020133588104,4,0
224,19,Other,Asian,Low,High School,1,1.92,Below Average,54,3,119,23,60.53158611371505,9,4.517325848760416,7.211699531764935,8.95318931004258,1,7.2876046422446406,3.5643682497260283,4,1
225,29,Female,Black,Low,Master’s,0,3.28,Average,89,3,108,17,97.44229192335305,0,0.15774389771445962,17.44911262502616,13.873083831501152,1,9.95863875430702,6.82488221045419,2,0
226,23,Female,Hispanic,Medium,High School,0,1.94,Average,68,4,32,30,66.77704710932677,6,8.239850584517123,17.533590374166522,13.805645254822375,0,7.970839554491036,2.4479503096785304,0,1
227,24,Other,Hispanic,Low,Bachelor’s,0,2.09,Average,67,0,19,26,66.26105956873171,7,8.788009580859264,14.015590790944737,4.318588565962244,0,3.4183545876100254,9.372762216881993,3,0
228,22,Female,Other,High,High School,0,2.74,Below Average,99,3,60,25,96.16923339953618,6,6.818729434967668,13.114489491849966,11.034314666398274,2,9.005919006282612,5.989255177080461,0,0
229,18,Male,Hispanic,Low,Bachelor’s,1,3.79,Above Average,80,1,28,6,70.86739601520706,6,5.410678586568224,14.673769185517136,11.632786207857142,2,0.5117973566820944,5.4183855773481895,1,0
230,18,Male,White,Medium,High School,0,2.03,Average,82,2,60,34,98.14311670928711,8,9.607378388994714,7.319738020056141,12.13234649974192,1,7.2500682444731215,4.912250628775309,4,0
231,20,Male,Asian,Medium,Bachelor’s,0,1.86,Average,96,4,101,31,51.20851760667517,3,1.1995620774819193,8.090384935012509,8.561434271272201,2,0.23322331562675047,6.099412122551719,4,0
232,19,Male,Other,Low,Bachelor’s,0,3.4,Below Average,67,1,96,11,65.31722876010731,6,7.379100536649891,11.074094457774105,0.157619971493817,1,1.7455549535696502,1.2020227044560405,0,0
233,22,Female,White,Low,Master’s,0,2.75,Average,88,4,77,24,83.30964801332155,8,1.2836061289519785,18.760562547289346,11.425144281693727,0,9.875857415385745,9.910777371211742,1,0
234,29,Female,Black,Medium,High School,0,3.78,Average,65,0,93,35,94.54284822638192,4,3.818447989234157,14.479997482391251,1.5989617474402507,0,3.60884912494307,6.017719385748394,2,0
235,27,Female,Asian,Medium,High School,0,1.87,Average,65,3,92,27,62.82027965041419,1,5.854845091709787,11.019784889924466,1.7530707933060274,2,8.204993781642388,1.3167550192616,2,1
236,23,Male,Hispanic,Medium,High School,1,3.11,Below Average,96,1,51,17,96.52387959818341,4,7.370876905043523,15.40826029793429,9.08437203969229,0,3.76086712835602,6.309798442296398,4,0
237,24,Female,Asian,Medium,Master’s,0,2.08,Average,87,2,100,21,79.7060733249594,3,0.03716100271983991,7.417806244768501,14.752807815379525,0,8.400284507978157,4.933708824607109,4,0
238,21,Female,Black,Medium,Bachelor’s,0,1.89,Below Average,90,0,66,8,90.0504121598958,7,2.6059788637177617,14.609334022887413,3.6380920989869976,1,9.654395601267742,1.2163392699976798,3,0
239,24,Female,Other,Low,Bachelor’s,0,3.21,Average,56,0,107,18,69.86036521534486,4,5.3820039140982034,8.213524965654006,9.687163200768113,2,4.355362434191665,9.319858769417257,0,0
240,28,Female,Other,Medium,High School,0,2.98,Above Average,63,4,77,24,60.60901912834367,8,5.32873679161507,5.593228140299722,4.554804686064015,0,5.593491918482794,1.0951018486643203,4,0
241,25,Female,Other,High,High School,0,3.39,Average,92,0,47,17,95.56177077238465,8,6.37626434946264,12.19448095044585,13.480891704157946,2,6.2863948996356775,6.200845091900392,1,0
242,28,Male,Hispanic,Medium,High School,0,2.27,Average,97,1,71,7,96.65679342031093,2,3.0385358086822247,13.73755119300369,8.90275338170796,0,9.348348021752354,9.656116728636016,0,0
